work_year,salary_in_usd,rn,cumulative_salary
2020,138350,13,791669
2020,21669,14,772857
2020,412000,15,1144941
2020,62726,16,1139239
2020,49268,17,1142747
2020,105000,18,1170789
2020,91237,19,1157026
2020,62726,20,1180976
2020,42197,21,1105173
2021,53192,22,1038365
2021,29751,23,929766
2021,73000,24,981097
2021,50000,25,619097
2021,9466,26,565837
2021,49646,27,566215
2021,100000,28,561215
2021,80000,29,549978
2021,82500,30,569752
2021,150000,31,677555
2021,75774,32,700137
2021,13400,33,683786
2021,119059,34,729845
2021,2859,35,682704
2021,40038,36,713276
2021,5679,37,669309
2021,90734,38,660043
2021,147000,39,727043
2021,61467,40,706010
2021,37825,41,593835
2021,160000,42,678061
2021,12901,43,677562
2021,90734,44,649237
2021,116914,45,763292
2021,33808,46,757062
2021,56256,47,807639
2021,87738,48,804643
2021,88654,49,746297
2021,135000,50,819830
2021,46809,51,828814
2021,4000,52,672814
2021,103691,53,763604
2021,165000,54,837870
2021,36643,55,757599
2021,115000,56,838791
2021,90000,57,872535
2021,28399,58,813196
2021,130000,59,854542
2021,16904,60,736446
2021,25532,61,715169
2021,77684,62,788853
2021,100000,63,785162
2021,58000,64,678162
2021,20171,65,661690
2021,109000,66,655690
2022,130000,67,695690
2022,90000,68,757291
2022,136620,69,763911
2022,99360,70,846367
2022,117789,71,938624
2022,104702,72,965642
2022,146000,73,1011642
2022,123000,74,1076642
2022,65438,75,1121909
2022,39263,76,1052172
2022,165220,77,1087392
2022,120160,78,1117552
2022,180000,79,1160932
2022,120000,80,1181572
2022,95550,81,1159333
2022,167000,82,1221631
2022,123000,83,1198631
2022,150000,84,1225631
2022,211500,85,1371693
2022,138600,86,1471030
2022,170000,87,1475810
2022,123000,88,1478650
2022,215300,89,1513950
2022,158200,90,1552150
2022,180000,91,1636600
2022,71982,92,1541582
2022,45807,93,1464389
2022,260000,94,1574389
2022,180000,95,1542889
2022,80000,96,1484289
2022,140400,97,1454689
2022,215300,98,1546989
2022,31615,99,1363304
2022,18442,100,1223546
2022,104890,101,1148436
2022,140000,102,1216454
2022,220000,103,1390647
2022,140000,104,1270647
2022,183228,105,1273875
2022,91614,106,1285489
2022,185100,107,1330189
2022,200000,108,1314889
2022,120000,109,1403274
2022,230000,110,1614832
2022,100000,111,1609942
2022,100000,112,1569942
2022,35590,113,1385532
2022,100000,114,1345532
2022,165000,115,1327304
2022,52396,116,1288086
2022,40000,117,1142986
2022,86703,118,1029689
2022,48000,119,957689
2022,122346,120,850035
2022,69336,121,819371
2022,135000,122,854371
2022,78000,123,896781
2022,141300,124,938081
2022,102100,125,875181
2022,205300,126,1028085
2022,140400,127,1128485
2022,176000,128,1217782
2022,144000,129,1313782
2022,205300,130,1396736
2022,140400,131,1467800
2022,140000,132,1472800
2022,210000,133,1604800
2022,140000,134,1603500
2022,210000,135,1711400
2022,140000,136,1646100
2022,210000,137,1715700
2022,140000,138,1679700
2022,230000,139,1765700
2022,150000,140,1710400
2022,210000,141,1780000
2022,160000,142,1800000
2022,130000,143,1720000
2020,118000,11,700208
2020,120000,12,740375
2020,138350,13,842990
2020,21669,14,813338
2020,412000,15,1184857
2020,62726,16,1207667
2020,49268,17,1188507
2020,105000,18,1247747
2020,91237,19,1262026
2020,62726,20,1219752
2020,42197,21,1223173
2021,53192,22,1158365
2021,29751,23,1068116
2021,73000,24,1002766
2021,50000,25,1031097
2021,9466,26,628563
2021,49646,27,615483
2021,100000,28,666215
2021,80000,29,641215
2021,82500,30,632478
2021,150000,31,719752
2021,75774,32,753329
2021,13400,33,713537
2021,119059,34,802845
2021,2859,35,732704
2021,40038,36,722742
2021,5679,37,718955
2021,90734,38,760043
2021,147000,39,807043
2021,61467,40,788510
2021,37825,41,743835
2021,160000,42,753835
2021,12901,43,690962
2021,90734,44,768296
2021,116914,45,766151
2021,33808,46,797100
2021,56256,47,813318
2021,87738,48,895377
2021,88654,49,893297
2021,135000,50,881297
2021,46809,51,866639
2021,4000,52,832814
2021,103691,53,776505
2021,165000,54,928604
2021,36643,55,874513
2021,115000,56,872599
2021,90000,57,928791
2021,28399,58,900934
2021,130000,59,943196
2021,16904,60,871446
2021,25532,61,761978
2021,77684,62,792853
2021,100000,63,888853
2021,58000,64,843162
2021,20171,65,698333
2021,109000,66,770690
2022,130000,67,785690
2022,90000,68,785690
2022,136620,69,893911
2022,99360,70,863271
2022,117789,71,964156
2022,104702,72,1043326
2022,146000,73,1111642
2022,123000,74,1134642
2022,65438,75,1142080
2022,39263,76,1161172
2022,165220,77,1217392
2022,120160,78,1207552
2022,180000,79,1297552
2022,120000,80,1280932
2022,95550,81,1277122
2022,167000,82,1326333
2022,123000,83,1344631
2022,150000,84,1348631
2022,211500,85,1437131
2022,138600,86,1510293
2022,170000,87,1641030
2022,123000,88,1598810
2022,215300,89,1693950
2022,158200,90,1672150
2022,180000,91,1732150
2022,71982,92,1708582
2022,45807,93,1587389
2022,260000,94,1724389
2022,180000,95,1754389
2022,80000,96,1622889
2022,140400,97,1624689
2022,215300,98,1669989
2022,31615,99,1578604
2022,18442,100,1381746
2022,104890,101,1328436
2022,140000,102,1288436
2022,220000,103,1436454
2022,140000,104,1530647
2022,183228,105,1453875
2022,91614,106,1365489
2022,185100,107,1470589
2022,200000,108,1530189
2022,120000,109,1434889
2022,230000,110,1633274
2022,100000,111,1714832
2022,100000,112,1709942
2022,35590,113,1605532
2022,100000,114,1485532
2022,165000,115,1510532
2022,52396,116,1379700
2022,40000,117,1328086
2022,86703,118,1229689
2022,48000,119,1077689
2022,122346,120,1080035
2022,69336,121,919371
2022,135000,122,954371
2022,78000,123,932371
2022,141300,124,1038081
2022,102100,125,1040181
2022,205300,126,1080481
2022,140400,127,1168485
2022,176000,128,1304485
2022,144000,129,1361782
2022,205300,130,1519082
2022,140400,131,1537136
2022,140000,132,1607800
2022,210000,133,1682800
2022,140000,134,1744800
2022,210000,135,1813500
2022,140000,136,1851400
2022,210000,137,1856100
2022,140000,138,1855700
2022,230000,139,1909700
2022,150000,140,1915700
2022,210000,141,1920400
2022,160000,142,1940000
2022,130000,143,1930000
2020,120000,12,820208
2020,138350,13,878725
2020,21669,14,864659
2020,412000,15,1225338
2020,62726,16,1247583
2020,49268,17,1256935
2020,105000,18,1293507
2020,91237,19,1338984
2020,62726,20,1324752
2020,42197,21,1261949
2021,53192,22,1276365
2021,29751,23,1188116
2021,73000,24,1141116
2021,50000,25,1052766
2021,9466,26,1040563
2021,49646,27,678209
2021,100000,28,715483
2021,80000,29,746215
2021,82500,30,723715
2021,150000,31,782478
2021,75774,32,795526
2021,13400,33,766729
2021,119059,34,832596
2021,2859,35,805704
2021,40038,36,772742
2021,5679,37,728421
2021,90734,38,809689
2021,147000,39,907043
2021,61467,40,868510
2021,37825,41,826335
2021,160000,42,903835
2021,12901,43,766736
2021,90734,44,781696
2021,116914,45,885210
2021,33808,46,799959
2021,56256,47,853356
2021,87738,48,901056
2021,88654,49,984031
2021,135000,50,1028297
2021,46809,51,928106
2021,4000,52,870639
2021,103691,53,936505
2021,165000,54,941505
2021,36643,55,965247
2021,115000,56,989513
2021,90000,57,962599
2021,28399,58,957190
2021,130000,59,1030934
2021,16904,60,960100
2021,25532,61,896978
2021,77684,62,839662
2021,100000,63,892853
2021,58000,64,946853
2021,20171,65,863333
2021,109000,66,807333
2022,130000,67,900690
2022,90000,68,875690
2022,136620,69,922310
2022,99360,70,993271
2022,117789,71,981060
2022,104702,72,1068858
2022,146000,73,1189326
2022,123000,74,1234642
2022,65438,75,1200080
2022,39263,76,1181343
2022,165220,77,1326392
2022,120160,78,1337552
2022,180000,79,1387552
2022,120000,80,1417552
2022,95550,81,1376482
2022,167000,82,1444122
2022,123000,83,1449333
2022,150000,84,1494631
2022,211500,85,1560131
2022,138600,86,1575731
2022,170000,87,1680293
2022,123000,88,1764030
2022,215300,89,1814110
2022,158200,90,1852150
2022,180000,91,1852150
2022,71982,92,1804132
2022,45807,93,1754389
2022,260000,94,1847389
2022,180000,95,1904389
2022,80000,96,1834389
2022,140400,97,1763289
2022,215300,98,1839989
2022,31615,99,1701604
2022,18442,100,1597046
2022,104890,101,1486636
2022,140000,102,1468436
2022,220000,103,1508436
2022,140000,104,1576454
2022,183228,105,1713875
2022,91614,106,1545489
2022,185100,107,1550589
2022,200000,108,1670589
2022,120000,109,1650189
2022,230000,110,1664889
2022,100000,111,1733274
2022,100000,112,1814832
2022,35590,113,1745532
2022,100000,114,1705532
2022,165000,115,1650532
2022,52396,116,1562928
2022,40000,117,1419700
2022,86703,118,1414789
2022,48000,119,1277689
2022,122346,120,1200035
2022,69336,121,1149371
2022,135000,122,1054371
2022,78000,123,1032371
2022,141300,124,1073671
2022,102100,125,1140181
2022,205300,126,1245481
2022,140400,127,1220881
2022,176000,128,1344485
2022,144000,129,1448485
2022,205300,130,1567082
2022,140400,131,1659482
2022,140000,132,1677136
2022,210000,133,1817800
2022,140000,134,1822800
2022,210000,135,1954800
2022,140000,136,1953500
2022,210000,137,2061400
2022,140000,138,1996100
2022,230000,139,2085700
2022,150000,140,2059700
2022,210000,141,2125700
2022,160000,142,2080400
2022,130000,143,2070000
2020,138350,13,958558
2020,21669,14,900394
2020,412000,15,1276659
2020,62726,16,1288064
2020,49268,17,1296851
2020,105000,18,1361935
2020,91237,19,1384744
2020,62726,20,1401710
2020,42197,21,1366949
2021,53192,22,1315141
2021,29751,23,1306116
2021,73000,24,1261116
2021,50000,25,1191116
2021,9466,26,1062232
2021,49646,27,1090209
2021,100000,28,778209
2021,80000,29,795483
2021,82500,30,828715
2021,150000,31,873715
2021,75774,32,858252
2021,13400,33,808926
2021,119059,34,885788
2021,2859,35,835455
2021,40038,36,845742
2021,5679,37,778421
2021,90734,38,819155
2021,147000,39,956689
2021,61467,40,968510
2021,37825,41,906335
2021,160000,42,986335
2021,12901,43,916736
2021,90734,44,857470
2021,116914,45,898610
2021,33808,46,919018
2021,56256,47,856215
2021,87738,48,941094
2021,88654,49,989710
2021,135000,50,1119031
2021,46809,51,1075106
2021,4000,52,932106
2021,103691,53,974330
2021,165000,54,1101505
2021,36643,55,978148
2021,115000,56,1080247
2021,90000,57,1079513
2021,28399,58,990998
2021,130000,59,1087190
2021,16904,60,1047838
2021,25532,61,985632
2021,77684,62,974662
2021,100000,63,939662
2021,58000,64,950853
2021,20171,65,967024
2021,109000,66,972333
2022,130000,67,937333
2022,90000,68,990690
2022,136620,69,1012310
2022,99360,70,1021670
2022,117789,71,1111060
2022,104702,72,1085762
2022,146000,73,1214858
2022,123000,74,1312326
2022,65438,75,1300080
2022,39263,76,1239343
2022,165220,77,1346563
2022,120160,78,1446552
2022,180000,79,1517552
2022,120000,80,1507552
2022,95550,81,1513102
2022,167000,82,1543482
2022,123000,83,1567122
2022,150000,84,1599333
2022,211500,85,1706131
2022,138600,86,1698731
2022,170000,87,1745731
2022,123000,88,1803293
2022,215300,89,1979330
2022,158200,90,1972310
2022,180000,91,2032150
2022,71982,92,1924132
2022,45807,93,1849939
2022,260000,94,2014389
2022,180000,95,2027389
2022,80000,96,1984389
2022,140400,97,1974789
2022,215300,98,1978589
2022,31615,99,1871604
2022,18442,100,1720046
2022,104890,101,1701936
2022,140000,102,1626636
2022,220000,103,1688436
2022,140000,104,1648436
2022,183228,105,1759682
2022,91614,106,1805489
2022,185100,107,1730589
2022,200000,108,1750589
2022,120000,109,1790589
2022,230000,110,1880189
2022,100000,111,1764889
2022,100000,112,1833274
2022,35590,113,1850422
2022,100000,114,1845532
2022,165000,115,1870532
2022,52396,116,1702928
2022,40000,117,1602928
2022,86703,118,1506403
2022,48000,119,1462789
2022,122346,120,1400035
2022,69336,121,1269371
2022,135000,122,1284371
2022,78000,123,1132371
2022,141300,124,1173671
2022,102100,125,1175771
2022,205300,126,1345481
2022,140400,127,1385881
2022,176000,128,1396881
2022,144000,129,1488485
2022,205300,130,1653785
2022,140400,131,1707482
2022,140000,132,1799482
2022,210000,133,1887136
2022,140000,134,1957800
2022,210000,135,2032800
2022,140000,136,2094800
2022,210000,137,2163500
2022,140000,138,2201400
2022,230000,139,2226100
2022,150000,140,2235700
2022,210000,141,2269700
2022,160000,142,2285700
2022,130000,143,2210400
2020,21669,14,980227
2020,412000,15,1312394
2020,62726,16,1339385
2020,49268,17,1337332
2020,105000,18,1401851
2020,91237,19,1453172
2020,62726,20,1447470
2020,42197,21,1443907
2021,53192,22,1420141
2021,29751,23,1344892
2021,73000,24,1379116
2021,50000,25,1311116
2021,9466,26,1200582
2021,49646,27,1111878
2021,100000,28,1190209
2021,80000,29,858209
2021,82500,30,877983
2021,150000,31,978715
2021,75774,32,949489
2021,13400,33,871652
2021,119059,34,927985
2021,2859,35,888647
2021,40038,36,875493
2021,5679,37,851421
2021,90734,38,869155
2021,147000,39,966155
2021,61467,40,1018156
2021,37825,41,1006335
2021,160000,42,1066335
2021,12901,43,999236
2021,90734,44,1007470
2021,116914,45,974384
2021,33808,46,932418
2021,56256,47,975274
2021,87738,48,943953
2021,88654,49,1029748
2021,135000,50,1124710
2021,46809,51,1165840
2021,4000,52,1079106
2021,103691,53,1035797
2021,165000,54,1139330
2021,36643,55,1138148
2021,115000,56,1093148
2021,90000,57,1170247
2021,28399,58,1107912
2021,130000,59,1120998
2021,16904,60,1104094
2021,25532,61,1073370
2021,77684,62,1063316
2021,100000,63,1074662
2021,58000,64,997662
2021,20171,65,971024
2021,109000,66,1076024
2022,130000,67,1102333
2022,90000,68,1027333
2022,136620,69,1127310
2022,99360,70,1111670
2022,117789,71,1139459
2022,104702,72,1215762
2022,146000,73,1231762
2022,123000,74,1337858
2022,65438,75,1377764
2022,39263,76,1339343
2022,165220,77,1404563
2022,120160,78,1466723
2022,180000,79,1626552
2022,120000,80,1637552
2022,95550,81,1603102
2022,167000,82,1680102
2022,123000,83,1666482
2022,150000,84,1717122
2022,211500,85,1810833
2022,138600,86,1844731
2022,170000,87,1868731
2022,123000,88,1868731
2022,215300,89,2018593
2022,158200,90,2137530
2022,180000,91,2152310
2022,71982,92,2104132
2022,45807,93,1969939
2022,260000,94,2109939
2022,180000,95,2194389
2022,80000,96,2107389
2022,140400,97,2124789
2022,215300,98,2190089
2022,31615,99,2010204
2022,18442,100,1890046
2022,104890,101,1824936
2022,140000,102,1841936
2022,220000,103,1846636
2022,140000,104,1828436
2022,183228,105,1831664
2022,91614,106,1851296
2022,185100,107,1990589
2022,200000,108,1930589
2022,120000,109,1870589
2022,230000,110,2020589
2022,100000,111,1980189
2022,100000,112,1864889
2022,35590,113,1868864
2022,100000,114,1950422
2022,165000,115,2010532
2022,52396,116,1922928
2022,40000,117,1742928
2022,86703,118,1689631
2022,48000,119,1554403
2022,122346,120,1585135
2022,69336,121,1469371
2022,135000,122,1404371
2022,78000,123,1362371
2022,141300,124,1273671
2022,102100,125,1275771
2022,205300,126,1381071
2022,140400,127,1485881
2022,176000,128,1561881
2022,144000,129,1540881
2022,205300,130,1693785
2022,140400,131,1794185
2022,140000,132,1847482
2022,210000,133,2009482
2022,140000,134,2027136
2022,210000,135,2167800
2022,140000,136,2172800
2022,210000,137,2304800
2022,140000,138,2303500
2022,230000,139,2431400
2022,150000,140,2376100
2022,210000,141,2445700
2022,160000,142,2429700
2022,130000,143,2415700
2020,412000,15,1392227
2020,62726,16,1375120
2020,49268,17,1388653
2020,105000,18,1442332
2020,91237,19,1493088
2020,62726,20,1515898
2020,42197,21,1489667
2021,53192,22,1497099
2021,29751,23,1449892
2021,73000,24,1417892
2021,50000,25,1429116
2021,9466,26,1320582
2021,49646,27,1250228
2021,100000,28,1211878
2021,80000,29,1270209
2021,82500,30,940709
2021,150000,31,1027983
2021,75774,32,1054489
2021,13400,33,962889
2021,119059,34,990711
2021,2859,35,930844
2021,40038,36,928685
2021,5679,37,881172
2021,90734,38,942155
2021,147000,39,1016155
2021,61467,40,1027622
2021,37825,41,1055981
2021,160000,42,1166335
2021,12901,43,1079236
2021,90734,44,1089970
2021,116914,45,1124384
2021,33808,46,1008192
2021,56256,47,988674
2021,87738,48,1063012
2021,88654,49,1032607
2021,135000,50,1164748
2021,46809,51,1171519
2021,4000,52,1169840
2021,103691,53,1182797
2021,165000,54,1200797
2021,36643,55,1175973
2021,115000,56,1253148
2021,90000,57,1183148
2021,28399,58,1198646
2021,130000,59,1237912
2021,16904,60,1137902
2021,25532,61,1129626
2021,77684,62,1151054
2021,100000,63,1163316
2021,58000,64,1132662
2021,20171,65,1017833
2021,109000,66,1080024
2022,130000,67,1206024
2022,90000,68,1192333
2022,136620,69,1163953
2022,99360,70,1226670
2022,117789,71,1229459
2022,104702,72,1244161
2022,146000,73,1361762
2022,123000,74,1354762
2022,65438,75,1403296
2022,39263,76,1417027
2022,165220,77,1504563
2022,120160,78,1524723
2022,180000,79,1646723
2022,120000,80,1746552
2022,95550,81,1733102
2022,167000,82,1770102
2022,123000,83,1803102
2022,150000,84,1816482
2022,211500,85,1928622
2022,138600,86,1949433
2022,170000,87,2014731
2022,123000,88,1991731
2022,215300,89,2084031
2022,158200,90,2176793
2022,180000,91,2317530
2022,71982,92,2224292
2022,45807,93,2149939
2022,260000,94,2229939
2022,180000,95,2289939
2022,80000,96,2274389
2022,140400,97,2247789
2022,215300,98,2340089
2022,31615,99,2221704
2022,18442,100,2028646
2022,104890,101,1994936
2022,140000,102,1964936
2022,220000,103,2061936
2022,140000,104,1986636
2022,183228,105,2011664
2022,91614,106,1923278
2022,185100,107,2036396
2022,200000,108,2190589
2022,120000,109,2050589
2022,230000,110,2100589
2022,100000,111,2120589
2022,100000,112,2080189
2022,35590,113,1900479
2022,100000,114,1968864
2022,165000,115,2115422
2022,52396,116,2062928
2022,40000,117,1962928
2022,86703,118,1829631
2022,48000,119,1737631
2022,122346,120,1676749
2022,69336,121,1654471
2022,135000,122,1604371
2022,78000,123,1482371
2022,141300,124,1503671
2022,102100,125,1375771
2022,205300,126,1481071
2022,140400,127,1521471
2022,176000,128,1661881
2022,144000,129,1705881
2022,205300,130,1746181
2022,140400,131,1834185
2022,140000,132,1934185
2022,210000,133,2057482
2022,140000,134,2149482
